,RootFolder,File,RelativePath,DateTime,DeleteFlag,Identifier,Identifier2,PuzzleType,LorD,SiteID,GroupSize,Memb_group,agesex,UniqueID,Disease,PuzzleSequence,X,Identifier2.1,Identifier2.2
484,SE5,SE5N.IMG_0074.MP4,NA, 2024-02-11 15:03:46,FALSE,SE5_EVENT7,SE5_EVENT7_W,W,L,SE5,1,NA,SM,SE5-SM1,funny patch of neck fur,0,NA,SE5_EVENT7,W
485,SE5,SE5N.IMG_0075.MP4,NA, 2024-02-11 15:04:06,FALSE,SE5_EVENT7,SE5_EVENT7_W,W,L,SE5,1,NA,SM,SE5-SM1,funny patch of neck fur,0,NA,SE5_EVENT7,W
486,SE5,SE5N.IMG_0076.MP4,NA, 2024-02-11 16:24:34,FALSE,SE5_EVENT8,SE5_EVENT8_W,W,L,SE5,1,NA,SM,SE5-SM1,funny patch of neck fur,1,NA,SE5_EVENT8,W
487,SE5,SE5A.IMG_0050.MP4,NA, 2024-02-11 16:34:36,FALSE,SE5_EVENT9,SE5_EVENT9_A,A,L,SE5,1,NA,SM,SE5-SM1,funny patch of neck fur,1,NA,SE5_EVENT9,A
488,SE5,SE5N.IMG_0077.MP4,NA, 2024-02-11 16:35:00,FALSE,SE5_EVENT9,SE5_EVENT9_W,W,L,SE5,1,NA,SM,SE5-SM1,funny patch of neck fur,2,NA,SE5_EVENT9,W
489,SE5,SE5A.IMG_0051.MP4,NA, 2024-02-12 03:23:34,FALSE,SE5_EVENT10,SE5_EVENT10_A,A,D,SE5,1,NA,F,SE5-F1,N,0,NA,SE5_EVENT10,A
490,SE5,SE5A.IMG_0052.MP4,NA, 2024-02-12 03:24:14,FALSE,SE5_EVENT10,SE5_EVENT10_A,A,D,SE5,1,NA,F,SE5-F1,N,0,NA,SE5_EVENT10,A
491,SE5,SE5A.IMG_0070.MP4,NA, 2024-02-14 10:04:26,FALSE,SE5_EVENT11,SE5_EVENT11_A,A,L,SE5,1,NA,F,SE5-F1,N,0,NA,SE5_EVENT11,A
492,SE5,SE5A.IMG_0071.MP4,NA, 2024-02-15 23:32:02,FALSE,SE5_EVENT12,SE5_EVENT12_A,A,D,SE5,1,NA,F,SE5-F1,N,0,NA,SE5_EVENT12,A
493,SE5,SE5N.second_round.IMG_0010.MP4,NA, 2024-02-21 22:25:06,FALSE,SE5_EVENT13,SE5_EVENT13_W,W,D,SE5,1,NA,F,SE5-F1,N,0,NA,SE5_EVENT13,W
494,SE6,SE6A.IMG_0153.MP4,NA, 2024-02-11 03:33:36,FALSE,SE6_EVENT1,SE6_EVENT1_A,A,D,SE6,1,NA,Unk,SE6-U1,scruffy back,0,NA,SE6_EVENT1,A
495,SE6,SE6N.IMG_0041.MP4,NA, 2024-02-13 15:13:44,FALSE,SE6_EVENT2,SE6_EVENT2_W,W,L,SE6,1,NA,M,SE6-M1,N,2,NA,SE6_EVENT2,W
496,SE6,SE6A.IMG_0173.MP4,NA, 2024-02-13 15:14:04,FALSE,SE6_EVENT2,SE6_EVENT2_A,A,L,SE6,1,NA,M,SE6-M1,N,1,NA,SE6_EVENT2,A
497,SE6,SE6N.IMG_0044.MP4,NA, 2024-02-13 15:29:42,FALSE,SE6_EVENT3,SE6_EVENT3_W,W,L,SE6,1,NA,M,SE6-M1,N,1,NA,SE6_EVENT3,W
498,SE6,SE6A.IMG_0175.MP4,NA, 2024-02-13 15:30:24,FALSE,SE6_EVENT3,SE6_EVENT3_A,A,L,SE6,1,NA,M,SE6-M1,N,2,NA,SE6_EVENT3,A
499,SE6,SE6A.second_round.IMG_0131.MP4,NA, 2024-02-19 22:57:16,FALSE,SE6_EVENT4,SE6_EVENT4_A,A,D,SE6,1,NA,Unk,SE6-U1,scruffy back,1,NA,SE6_EVENT4,A
500,SE6,SE6A.second_round.IMG_0132.MP4,NA, 2024-02-19 22:57:18,FALSE,SE6_EVENT4,SE6_EVENT4_A,A,D,SE6,1,NA,Unk,SE6-U1,scruffy back,1,NA,SE6_EVENT4,A
501,SE6,SE6A.second_round.IMG_0133.MP4,NA, 2024-02-19 22:57:24,FALSE,SE6_EVENT4,SE6_EVENT4_A,A,D,SE6,1,NA,Unk,SE6-U1,scruffy back,1,NA,SE6_EVENT4,A
502,SE6,SE6N.second_round.IMG_0005.MP4,NA, 2024-02-19 22:57:34,FALSE,SE6_EVENT4,SE6_EVENT4_W,W,D,SE6,1,NA,Unk,SE6-U1,scruffy back,2,NA,SE6_EVENT4,W
503,SE6,SE6N.second_round.IMG_0006.MP4,NA, 2024-02-19 22:58:30,FALSE,SE6_EVENT4,SE6_EVENT4_W,W,D,SE6,1,NA,Unk,SE6-U1,scruffy back,2,NA,SE6_EVENT4,W
504,SE6,SE6N.second_round.IMG_0007.MP4,NA, 2024-02-20 23:46:04,FALSE,SE6_EVENT5,SE6_EVENT5_W,W,D,SE6,1,NA,M,SE6-M1,N,0,NA,SE6_EVENT5,W
505,SE7,SE7A.IMG_0061.MP4,NA, 2024-02-08 22:45:58,FALSE,SE7_EVENT1,SE7_EVENT1_A,A,D,SE7,1,NA,M,SE7-M1,thin tail,0,NA,SE7_EVENT1,A
506,SE7,SE7A.IMG_0062.MP4,NA, 2024-02-08 22:46:20,FALSE,SE7_EVENT1,SE7_EVENT1_A,A,D,SE7,1,NA,M,SE7-M1,thin tail,0,NA,SE7_EVENT1,A
507,SE7,SE7A.IMG_0063.MP4,NA, 2024-02-08 22:46:42,FALSE,SE7_EVENT1,SE7_EVENT1_A,A,D,SE7,1,NA,M,SE7-M1,thin tail,0,NA,SE7_EVENT1,A
508,SE7,SE7A.IMG_0064.MP4,NA, 2024-02-08 22:47:06,FALSE,SE7_EVENT1,SE7_EVENT1_A,A,D,SE7,1,NA,M,SE7-M1,thin tail,0,NA,SE7_EVENT1,A
509,SE7,SE7A.IMG_0065.MP4,NA, 2024-02-08 22:47:26,FALSE,SE7_EVENT1,SE7_EVENT1_A,A,D,SE7,1,NA,M,SE7-M1,thin tail,0,NA,SE7_EVENT1,A
510,SE7,SE7A.IMG_0066.MP4,NA, 2024-02-08 22:47:49,FALSE,SE7_EVENT1,SE7_EVENT1_A,A,D,SE7,1,NA,M,SE7-M1,thin tail,0,NA,SE7_EVENT1,A
511,SE7,SE7A.IMG_0067.MP4,NA, 2024-02-08 22:48:08,FALSE,SE7_EVENT1,SE7_EVENT1_A,A,D,SE7,1,NA,M,SE7-M1,thin tail,0,NA,SE7_EVENT1,A
512,SE7,SE7A.IMG_0068.MP4,NA, 2024-02-08 22:48:30,FALSE,SE7_EVENT1,SE7_EVENT1_A,A,D,SE7,1,NA,M,SE7-M1,thin tail,0,NA,SE7_EVENT1,A
513,SE7,SE7A.IMG_0069.MP4,NA, 2024-02-08 22:48:53,FALSE,SE7_EVENT1,SE7_EVENT1_A,A,D,SE7,1,NA,M,SE7-M1,thin tail,0,NA,SE7_EVENT1,A
514,SE7,SE7A.IMG_0070.MP4,NA, 2024-02-08 22:49:12,FALSE,SE7_EVENT1,SE7_EVENT1_A,A,D,SE7,1,NA,M,SE7-M1,thin tail,0,NA,SE7_EVENT1,A
515,SE7,SE7A.IMG_0071.MP4,NA, 2024-02-08 22:49:34,FALSE,SE7_EVENT1,SE7_EVENT1_A,A,D,SE7,1,NA,M,SE7-M1,thin tail,0,NA,SE7_EVENT1,A
516,SE7,SE7A.IMG_0072.MP4,NA, 2024-02-08 22:49:56,FALSE,SE7_EVENT1,SE7_EVENT1_A,A,D,SE7,1,NA,M,SE7-M1,thin tail,0,NA,SE7_EVENT1,A
517,SE7,SE7A.IMG_0073.MP4,NA, 2024-02-08 22:50:16,FALSE,SE7_EVENT1,SE7_EVENT1_A,A,D,SE7,1,NA,M,SE7-M1,thin tail,0,NA,SE7_EVENT1,A
518,SE7,SE7N.IMG_0022.MP4,NA, 2024-02-09 01:42:25,FALSE,SE7_EVENT2,SE7_EVENT2_W,W,D,SE7,1,NA,M,SE7-M2,N,1,NA,SE7_EVENT2,W
519,SE7,SE7A.IMG_0084.MP4,NA, 2024-02-09 01:45:30,FALSE,SE7_EVENT2,SE7_EVENT2_A,A,D,SE7,1,NA,M,SE7-M2,N,2,NA,SE7_EVENT2,A
520,SE7,SE7A.second_round.IMG_0106.MP4,NA, 2024-02-24 12:33:00,FALSE,SE7_EVENT3,SE7_EVENT3_A,A,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,1,NA,SE7_EVENT3,A
521,SE7,SE7N.second_round.IMG_0077.MP4,NA, 2024-02-24 12:50:06,FALSE,SE7_EVENT3,SE7_EVENT3_W,W,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,2,NA,SE7_EVENT3,W
522,SE7,SE7N.second_round.IMG_0078.MP4,NA, 2024-02-24 12:50:26,FALSE,SE7_EVENT3,SE7_EVENT3_W,W,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,2,NA,SE7_EVENT3,W
523,SE7,SE7N.second_round.IMG_0079.MP4,NA, 2024-02-24 12:50:58,FALSE,SE7_EVENT3,SE7_EVENT3_W,W,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,2,NA,SE7_EVENT3,W
524,SE7,SE7N.second_round.IMG_0080.MP4,NA, 2024-02-24 12:51:30,FALSE,SE7_EVENT3,SE7_EVENT3_W,W,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,2,NA,SE7_EVENT3,W
525,SE7,SE7N.second_round.IMG_0081.MP4,NA, 2024-02-24 12:51:50,FALSE,SE7_EVENT3,SE7_EVENT3_W,W,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,2,NA,SE7_EVENT3,W
526,SE7,SE7N.second_round.IMG_0082.MP4,NA, 2024-02-24 12:53:16,FALSE,SE7_EVENT3,SE7_EVENT3_W,W,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,2,NA,SE7_EVENT3,W
527,SE7,SE7N.second_round.IMG_0083.MP4,NA, 2024-02-24 12:53:38,FALSE,SE7_EVENT3,SE7_EVENT3_W,W,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,2,NA,SE7_EVENT3,W
528,SE7,SE7N.second_round.IMG_0084.MP4,NA, 2024-02-24 12:53:58,FALSE,SE7_EVENT3,SE7_EVENT3_W,W,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,2,NA,SE7_EVENT3,W
529,SE7,SE7N.second_round.IMG_0085.MP4,NA, 2024-02-24 12:54:24,FALSE,SE7_EVENT3,SE7_EVENT3_W,W,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,2,NA,SE7_EVENT3,W
530,SE7,SE7A.second_round.IMG_0107.MP4,NA, 2024-02-24 12:54:58,FALSE,SE7_EVENT3,SE7_EVENT3_A,A,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,1,NA,SE7_EVENT3,A
531,SE7,SE7A.second_round.IMG_0108.MP4,NA, 2024-02-24 12:55:20,FALSE,SE7_EVENT3,SE7_EVENT3_A,A,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,1,NA,SE7_EVENT3,A
532,SE7,SE7A.second_round.IMG_0109.MP4,NA, 2024-02-24 12:55:44,FALSE,SE7_EVENT3,SE7_EVENT3_A,A,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,1,NA,SE7_EVENT3,A
533,SE7,SE7A.second_round.IMG_0110.MP4,NA, 2024-02-24 12:56:07,FALSE,SE7_EVENT3,SE7_EVENT3_A,A,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,1,NA,SE7_EVENT3,A
534,SE7,SE7A.second_round.IMG_0111.MP4,NA, 2024-02-24 12:56:26,FALSE,SE7_EVENT3,SE7_EVENT3_A,A,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,1,NA,SE7_EVENT3,A
535,SE7,SE7A.second_round.IMG_0112.MP4,NA, 2024-02-24 12:56:46,FALSE,SE7_EVENT3,SE7_EVENT3_A,A,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,1,NA,SE7_EVENT3,A
536,SE7,SE7A.second_round.IMG_0113.MP4,NA, 2024-02-24 12:57:10,FALSE,SE7_EVENT3,SE7_EVENT3_A,A,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,1,NA,SE7_EVENT3,A
537,SE7,SE7A.second_round.IMG_0114.MP4,NA, 2024-02-24 12:57:32,FALSE,SE7_EVENT3,SE7_EVENT3_A,A,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,1,NA,SE7_EVENT3,A
538,SE7,SE7A.second_round.IMG_0115.MP4,NA, 2024-02-24 12:57:54,FALSE,SE7_EVENT3,SE7_EVENT3_A,A,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,1,NA,SE7_EVENT3,A
539,SE7,SE7A.second_round.IMG_0116.MP4,NA, 2024-02-24 12:58:14,FALSE,SE7_EVENT3,SE7_EVENT3_A,A,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,1,NA,SE7_EVENT3,A
540,SE7,SE7N.second_round.IMG_0088.MP4,NA, 2024-02-24 13:10:10,FALSE,SE7_EVENT3,SE7_EVENT3_W,W,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,2,NA,SE7_EVENT3,W
541,SE7,SE7N.second_round.IMG_0089.MP4,NA, 2024-02-24 13:10:32,FALSE,SE7_EVENT3,SE7_EVENT3_W,W,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,2,NA,SE7_EVENT3,W
542,SE7,SE7A.second_round.IMG_0122.MP4,NA, 2024-02-24 13:11:02,FALSE,SE7_EVENT3,SE7_EVENT3_A,A,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,1,NA,SE7_EVENT3,A
543,SE7,SE7A.second_round.IMG_0123.MP4,NA, 2024-02-24 13:11:22,FALSE,SE7_EVENT3,SE7_EVENT3_A,A,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,1,NA,SE7_EVENT3,A
544,SE7,SE7A.second_round.IMG_0124.MP4,NA, 2024-02-24 13:11:58,FALSE,SE7_EVENT3,SE7_EVENT3_A,A,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,1,NA,SE7_EVENT3,A
545,SE7,SE7A.second_round.IMG_0125.MP4,NA, 2024-02-24 15:14:38,FALSE,SE7_EVENT4,SE7_EVENT4_A,A,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,0,NA,SE7_EVENT4,A
546,SE7,SE7A.second_round.IMG_0126.MP4,NA, 2024-02-24 15:14:58,FALSE,SE7_EVENT4,SE7_EVENT4_A,A,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,0,NA,SE7_EVENT4,A
547,SE7,SE7A.second_round.IMG_0127.MP4,NA, 2024-02-24 15:15:20,FALSE,SE7_EVENT4,SE7_EVENT4_A,A,L,SE7,1,NA,F,SE7-F1,thin fur/ young vibe,0,NA,SE7_EVENT4,A
548,SW1,SW1N.IMG_0006.MP4,NA, 2024-03-06 17:53:48,FALSE,SW1_EVENT1,SW1_EVENT1_W,W,D,SW1,1,NA,SM,SW1-SM1,N,0,NA,SW1_EVENT1,W
549,SW1,SW1N.IMG_0008.MP4,NA, 2024-03-07 23:37:34,FALSE,SW1_EVENT2,SW1_EVENT2_W,W,D,SW1,1,NA,SM,SW1-SM1,N,0,NA,SW1_EVENT2,W
550,SW1,SW1N.IMG_0013.MP4,NA, 2024-03-09 00:24:38,FALSE,SW1_EVENT3,SW1_EVENT3_W,W,D,SW1,1,NA,SM,SW1-SM1,N,0,NA,SW1_EVENT3,W
551,SW1,SW1N.IMG_0014.MP4,NA, 2024-03-09 00:24:58,FALSE,SW1_EVENT3,SW1_EVENT3_W,W,D,SW1,1,NA,SM,SW1-SM1,N,0,NA,SW1_EVENT3,W
552,SW1,SW1N.IMG_0019.MP4,NA, 2024-03-12 04:26:26,FALSE,SW1_EVENT4,SW1_EVENT4_W,W,D,SW1,1,NA,SM,SW1-SM1,N,0,NA,SW1_EVENT4,W
553,SW1,SW1N.IMG_0020.MP4,NA, 2024-03-12 04:27:26,FALSE,SW1_EVENT4,SW1_EVENT4_W,W,D,SW1,1,NA,SM,SW1-SM1,N,0,NA,SW1_EVENT4,W
554,SW1,SW1A.IMG_0022.MP4,NA, 2024-03-13 06:19:10,FALSE,SW1_EVENT5,SW1_EVENT5_A,A,D,SW1,1,NA,Unk,SW1-U1,N,0,NA,SW1_EVENT5,A
555,SW1,SW1N.IMG_0029.MP4,NA, 2024-03-14 19:13:56,FALSE,SW1_EVENT6,SW1_EVENT6_W,W,D,SW1,1,NA,SM,SW1-SM1,N,0,NA,SW1_EVENT6,W
556,SW1,SW1N.IMG_0055.MP4,NA, 2024-03-19 19:15:06,FALSE,SW1_EVENT7,SW1_EVENT7_W,W,D,SW1,1,NA,SM,SW1-SM1,N,0,NA,SW1_EVENT7,W
557,SW1,SW1N.IMG_0057.MP4,NA, 2024-03-20 19:42:58,FALSE,SW1_EVENT8,SW1_EVENT8_W,W,D,SW1,1,NA,SF,SW1-SF1,N,0,NA,SW1_EVENT8,W
558,SW1,SW1N.IMG_0058.MP4,NA, 2024-03-21 05:15:58,FALSE,SW1_EVENT9,SW1_EVENT9_W,W,D,SW1,1,NA,SF,SW1-SF1,N,0,NA,SW1_EVENT9,W
559,SW1,SW1A.IMG_0062.MP4,NA, 2024-03-21 19:52:14,FALSE,SW1_EVENT10,SW1_EVENT10_A,A,D,SW1,1,NA,M,SW1-M1,N,0,NA,SW1_EVENT10,A
560,SW1,SW1A.IMG_0063.MP4,NA, 2024-03-22 00:07:34,FALSE,SW1_EVENT11,SW1_EVENT11_A,A,D,SW1,1,NA,SM,SW1-SM1,N,0,NA,SW1_EVENT11,A
561,SW1,SW1A.IMG_0064.MP4,NA, 2024-03-22 00:07:57,FALSE,SW1_EVENT11,SW1_EVENT11_A,A,D,SW1,1,NA,SM,SW1-SM1,N,0,NA,SW1_EVENT11,A
562,SW1,SW1N.IMG_0059.MP4,NA, 2024-03-23 08:49:44,FALSE,SW1_EVENT12,SW1_EVENT12_W,W,L,SW1,1,NA,F,SW1-F1,ratty tail,0,NA,SW1_EVENT12,W
563,SW1,SW1N.IMG_0060.MP4,NA, 2024-03-23 08:50:12,FALSE,SW1_EVENT12,SW1_EVENT12_W,W,L,SW1,1,NA,F,SW1-F1,ratty tail,0,NA,SW1_EVENT12,W
564,SW1,SW1N.IMG_0064.MP4,NA, 2024-03-23 20:53:18,FALSE,SW1_EVENT13,SW1_EVENT13_W,W,D,SW1,1,NA,Unk,SW1-U1,N,0,NA,SW1_EVENT13,W
565,SW1,SW1N.IMG_0065.MP4,NA, 2024-03-24 01:38:58,FALSE,SW1_EVENT14,SW1_EVENT14_W,W,D,SW1,1,NA,M,SW1-M1,N,0,NA,SW1_EVENT14,W
566,SW1,SW1A.IMG_0077.MP4,NA, 2024-03-30 22:10:58,FALSE,SW1_EVENT15,SW1_EVENT15_A,A,D,SW1,1,NA,Unk,SW1-U1,N,0,NA,SW1_EVENT15,A
567,SW2,SW2N.IMG_0004.MP4,NA, 2024-03-06 15:39:46,FALSE,SW2_EVENT1,SW2_EVENT1_W,W,L,SW2,1,NA,SF,SW2-SF1,N,0,NA,SW2_EVENT1,W
568,SW2,SW2N.IMG_0005.MP4,NA, 2024-03-06 15:49:42,FALSE,SW2_EVENT2,SW2_EVENT2_W,W,L,SW2,1,NA,SF,SW2-SF1,N,0,NA,SW2_EVENT2,W
569,SW2,SW2A.IMG_0076.MP4,NA, 2024-03-20 03:05:36,FALSE,SW2_EVENT3,SW2_EVENT3_A,A,D,SW2,1,NA,SF,SW2-SF1,N,0,NA,SW2_EVENT3,A
570,SW2,SW2A.IMG_0078.MP4,NA, 2024-03-20 23:10:32,FALSE,SW2_EVENT4,SW2_EVENT4_A,A,D,SW2,1,NA,Unk,SW2-U1,N,0,NA,SW2_EVENT4,A
571,SW2,SW2N.IMG_0059.MP4,NA, 2024-03-22 10:22:02,FALSE,SW2_EVENT5,SW2_EVENT5_W,W,L,SW2,1,NA,F,SW2-F1,N,1,NA,SW2_EVENT5,W
572,SW2,SW2N.IMG_0060.MP4,NA, 2024-03-22 10:22:22,FALSE,SW2_EVENT5,SW2_EVENT5_W,W,L,SW2,1,NA,F,SW2-F1,N,1,NA,SW2_EVENT5,W
573,SW2,SW2A.IMG_0079.MP4,NA, 2024-03-22 10:23:30,FALSE,SW2_EVENT5,SW2_EVENT5_A,A,L,SW2,1,NA,F,SW2-F1,N,2,NA,SW2_EVENT5,A
574,SW2,SW2A.IMG_0080.MP4,NA, 2024-03-22 10:23:52,FALSE,SW2_EVENT5,SW2_EVENT5_A,A,L,SW2,1,NA,F,SW2-F1,N,2,NA,SW2_EVENT5,A
575,SW2,SW2N.IMG_0069.MP4,NA, 2024-03-26 00:17:02,FALSE,SW2_EVENT6,SW2_EVENT6_W,W,D,SW2,1,NA,M,SW2-M1,scruffy neck,1,NA,SW2_EVENT6,W
576,SW2,SW2A.IMG_0087.MP4,NA, 2024-03-26 00:17:18,FALSE,SW2_EVENT6,SW2_EVENT6_A,A,D,SW2,1,NA,M,SW2-M1,scruffy neck,2,NA,SW2_EVENT6,A
577,SW2,SW2N.IMG_0095.MP4,NA, 2024-03-27 20:20:08,FALSE,SW2_EVENT7,SW2_EVENT7_W,W,D,SW2,1,NA,Unk,SW2-U2,N,0,NA,SW2_EVENT7,W
578,SW2,SW2N.IMG_0096.MP4,NA, 2024-03-29 02:09:24,FALSE,SW2_EVENT8,SW2_EVENT8_W,W,D,SW2,2,NA,F + M,SW2-F1 + SW2-M1,N,0,NA,SW2_EVENT8,W
579,SW2,SW2N.IMG_0102.MP4,NA, 2024-03-30 05:38:52,FALSE,SW2_EVENT9,SW2_EVENT9_W,W,D,SW2,1,NA,Unk,SW2-U2,N,0,NA,SW2_EVENT9,W
580,SW3,SW3A.IMG_0009.MP4,NA, 2024-03-08 01:51:34,FALSE,SW3_EVENT1,SW3_EVENT1_A,A,D,SW3,1,NA,F,SW3-F2,tail scruff,1,NA,SW3_EVENT1,A
581,SW3,SW3N.IMG_0009.MP4,NA, 2024-03-08 01:52:26,FALSE,SW3_EVENT1,SW3_EVENT1_W,W,D,SW3,1,NA,F,SW3-F2,tail scruff,2,NA,SW3_EVENT1,W
582,SW3,SW3A.IMG_0010.MP4,NA, 2024-03-09 04:28:14,FALSE,SW3_EVENT2,SW3_EVENT2_A,A,D,SW3,2,NA,F + M,SW3-F1 + SW3-M1,N,1,NA,SW3_EVENT2,A
583,SW3,SW3A.IMG_0011.MP4,NA, 2024-03-09 04:28:38,FALSE,SW3_EVENT2,SW3_EVENT2_A,A,D,SW3,2,NA,F + M,SW3-F1 + SW3-M1,N,1,NA,SW3_EVENT2,A
584,SW3,SW3A.IMG_0012.MP4,NA, 2024-03-09 04:28:58,FALSE,SW3_EVENT2,SW3_EVENT2_A,A,D,SW3,2,NA,F + M,SW3-F1 + SW3-M1,N,1,NA,SW3_EVENT2,A
585,SW3,SW3A.IMG_0013.MP4,NA, 2024-03-09 04:30:10,FALSE,SW3_EVENT2,SW3_EVENT2_A,A,D,SW3,2,NA,F + M,SW3-F1 + SW3-M1,N,1,NA,SW3_EVENT2,A
586,SW3,SW3A.IMG_0014.MP4,NA, 2024-03-09 04:30:32,FALSE,SW3_EVENT2,SW3_EVENT2_A,A,D,SW3,2,NA,F + M,SW3-F1 + SW3-M1,N,1,NA,SW3_EVENT2,A
587,SW3,SW3A.IMG_0015.MP4,NA, 2024-03-09 04:30:54,FALSE,SW3_EVENT2,SW3_EVENT2_A,A,D,SW3,2,NA,F + M,SW3-F1 + SW3-M1,N,1,NA,SW3_EVENT2,A
588,SW3,SW3A.IMG_0016.MP4,NA, 2024-03-09 04:31:20,FALSE,SW3_EVENT2,SW3_EVENT2_A,A,D,SW3,2,NA,F + M,SW3-F1 + SW3-M1,N,1,NA,SW3_EVENT2,A
589,SW3,SW3N.IMG_0010.MP4,NA, 2024-03-09 04:32:56,FALSE,SW3_EVENT2,SW3_EVENT2_W,W,D,SW3,2,NA,F + M,SW3-F1 + SW3-M1,N,2,NA,SW3_EVENT2,W
590,SW3,SW3A.IMG_0032.MP4,NA, 2024-03-15 03:31:56,FALSE,SW3_EVENT3,SW3_EVENT3_A,A,D,SW3,1,NA,M,SW3-M1,N,0,NA,SW3_EVENT3,A
591,SW3,SW3A.IMG_0034.MP4,NA, 2024-03-15 16:03:14,FALSE,SW3_EVENT4,SW3_EVENT4_A,A,L,SW3,1,NA,SM,SW3-SM1,slightly mangey,1,NA,SW3_EVENT4,A
592,SW3,SW3A.IMG_0035.MP4,NA, 2024-03-15 16:03:38,FALSE,SW3_EVENT4,SW3_EVENT4_A,A,L,SW3,1,NA,SM,SW3-SM1,slightly mangey,1,NA,SW3_EVENT4,A
593,SW3,SW3A.IMG_0036.MP4,NA, 2024-03-15 16:04:06,FALSE,SW3_EVENT4,SW3_EVENT4_A,A,L,SW3,1,NA,SM,SW3-SM1,slightly mangey,1,NA,SW3_EVENT4,A
594,SW3,SW3A.IMG_0037.MP4,NA, 2024-03-15 16:04:26,FALSE,SW3_EVENT4,SW3_EVENT4_A,A,L,SW3,1,NA,SM,SW3-SM1,slightly mangey,1,NA,SW3_EVENT4,A
595,SW3,SW3N.IMG_0035.MP4,NA, 2024-03-15 16:05:50,FALSE,SW3_EVENT4,SW3_EVENT4_W,W,L,SW3,1,NA,SM,SW3-SM1,slightly mangey,2,NA,SW3_EVENT4,W
596,SW3,SW3N.IMG_0036.MP4,NA, 2024-03-15 16:06:10,FALSE,SW3_EVENT4,SW3_EVENT4_W,W,L,SW3,1,NA,SM,SW3-SM1,slightly mangey,2,NA,SW3_EVENT4,W
597,SW3,SW3N.IMG_0037.MP4,NA, 2024-03-15 16:08:30,FALSE,SW3_EVENT4,SW3_EVENT4_W,W,L,SW3,1,NA,SM,SW3-SM1,slightly mangey,2,NA,SW3_EVENT4,W
598,SW3,SW3A.IMG_0041.MP4,NA, 2024-03-15 20:05:30,FALSE,SW3_EVENT5,SW3_EVENT5_A,A,D,SW3,1,NA,F,SW3-F2,tail scruff,0,NA,SW3_EVENT5,A
599,SW3,SW3N.IMG_0043.MP4,NA, 2024-03-17 00:04:00,FALSE,SW3_EVENT6,SW3_EVENT6_W,W,D,SW3,1,NA,F,SW3-F2,tail scruff,0,NA,SW3_EVENT6,W
600,SW3,SW3A.IMG_0050.MP4,NA, 2024-03-19 03:55:49,FALSE,SW3_EVENT7,SW3_EVENT7_A,A,D,SW3,1,NA,F,SW3-F2,tail scruff,0,NA,SW3_EVENT7,A
601,SW3,SW3N.IMG_0058.MP4,NA, 2024-03-23 05:12:28,FALSE,SW3_EVENT8,SW3_EVENT8_W,W,D,SW3,1,NA,F,SW3-F1,N,0,NA,SW3_EVENT8,W
602,SW3,SW3N.IMG_0065.MP4,NA, 2024-03-24 00:15:18,FALSE,SW3_EVENT9,SW3_EVENT9_W,W,D,SW3,1,NA,F,SW3-F1,N,0,NA,SW3_EVENT9,W
603,SW3,SW3A.IMG_0054.MP4,NA, 2024-03-26 01:03:38,FALSE,SW3_EVENT10,SW3_EVENT10_A,A,D,SW3,2,NA,F + M,SW3-F1 + SW3-M1,N,1,NA,SW3_EVENT10,A
604,SW3,SW3A.IMG_0055.MP4,NA, 2024-03-26 01:04:00,FALSE,SW3_EVENT10,SW3_EVENT10_A,A,D,SW3,2,NA,F + M,SW3-F1 + SW3-M1,N,1,NA,SW3_EVENT10,A
605,SW3,SW3N.IMG_0069.MP4,NA, 2024-03-26 01:04:20,FALSE,SW3_EVENT10,SW3_EVENT10_W,W,D,SW3,2,NA,F + M,SW3-F1 + SW3-M1,N,2,NA,SW3_EVENT10,W
